,external_mall_id,block_id,average_dwell_time,median_dwell_time,store_id,store_visits_monthly_average,store_window_flow_monthly_average,store_visits_daily_average,store_window_flow_daily_average,store_total_visits,store_total_window_flow,days_with_traffic_data
3264,26,6515,629.9929261966518,180.0,11269.0,2756.0,531797.57,103.72,20013.89,19292,3722583,186
3265,26,6515,629.9929261966518,180.0,11269.0,1962.5,470615.0,115.44,27683.24,3925,941230,34
3266,14,5192,793.3121682623146,300.0,4771.0,64401.0,607273.38,2287.47,21569.82,837213,7894554,366
3267,13,7584,277.1283929340801,120.0,182.0,4753.56,913079.89,171.13,32870.88,42782,8217719,250
3268,18,11196,264.2267216444089,180.0,9491.0,8586.0,392992.33,515.16,23579.54,25758,1178977,50
3269,26,6526,298.5817863118477,180.0,11185.0,9627.83,381469.33,365.61,14486.18,57767,2288816,158
3270,26,6526,298.5817863118477,180.0,11185.0,14656.33,299706.67,771.39,15774.04,43969,899120,57
3271,26,6526,298.5817863118477,180.0,11357.0,9627.83,381469.33,365.61,14486.18,57767,2288816,158
3272,26,6526,298.5817863118477,180.0,11357.0,14656.33,299706.67,771.39,15774.04,43969,899120,57
3273,30,7298,302.9622480537485,180.0,1792.0,31111.1,1181654.5,1169.59,44423.1,311111,11816545,266
3274,7,4816,556.7653932775252,300.0,5887.0,16367.38,707964.13,584.55,25284.43,130939,5663713,224
3275,14,5009,282.498359221177,120.0,4948.0,8661.54,452612.38,307.65,16076.4,112600,5883961,366
3276,15,514,470.0750735517906,180.0,5540.0,3969.85,636447.85,141.39,22668.01,51608,8273822,365
3277,32,11378,353.9931019482335,240.0,12195.0,25763.4,1798624.4,975.89,68129.71,128817,8993122,132
3278,24,2309,3301.6083743842364,2580.0,11044.0,8519.46,172440.0,302.6,6124.92,110753,2241720,366
3279,26,6509,486.117456529151,300.0,11138.0,13064.46,589158.92,467.87,21099.36,169838,7659066,363
3280,25,6161,898.5164670159164,240.0,11491.0,8758.31,1257883.77,311.09,44678.93,113858,16352489,366
3281,26,6543,410.61789448222106,240.0,11201.0,18512.18,420142.64,695.0,15773.27,203634,4621569,293
3282,36,1125,473.5529411764706,360.0,7180.0,9717.0,728147.33,416.44,31206.31,29151,2184442,70
3283,26,6418,356.51939115475903,180.0,11205.0,33349.75,915625.63,1201.79,32995.52,266798,7325005,222
3284,26,6418,356.51939115475903,180.0,11205.0,1664.0,410086.0,175.16,43166.95,3328,820172,19
3285,12,2968,364.54258675078864,180.0,4676.0,12183.23,1558705.69,432.74,55363.86,158382,20263174,366
3286,19,7085,310.4112459617567,180.0,415.0,5797.0,431669.6,217.93,16228.18,57970,4316696,266
3287,14,5079,826.4751520754063,360.0,4766.0,148492.31,861159.0,5274.32,30587.61,1930400,11195067,366
3288,16,1695,315.95673950622756,120.0,5343.0,3854.92,366105.46,136.92,13003.75,50114,4759371,366
3289,25,6254,2563.4615384615386,2640.0,11557.0,12032.08,420413.62,427.37,14932.72,156417,5465377,366
3290,32,11727,1396.9863773166485,1200.0,12151.0,27216.6,213817.6,1193.71,9377.96,136083,1069088,114
3291,33,6794,876.6701526877222,360.0,2165.0,1120.1,618663.0,38.49,21259.9,11201,6186630,291
3292,33,6947,514.1568355308814,180.0,1945.0,2140.7,291804.2,73.56,10027.64,21407,2918042,291
3293,26,6441,1069.9661246612466,300.0,11328.0,2020.69,267773.54,72.37,9589.69,26269,3481056,363
3294,30,7442,509.8630962631307,300.0,1742.0,66836.6,491270.2,2512.65,18468.8,668366,4912702,266
3295,16,1789,585.4563983112535,180.0,5293.0,4518.46,1297728.62,160.49,46094.19,58740,16870472,366
3296,24,2326,679.1687399385336,420.0,11038.0,3386.69,280026.85,120.29,9946.31,44027,3640349,366
3297,33,6855,905.385527876631,180.0,1990.0,2408.7,423751.5,82.77,14561.91,24087,4237515,291
3298,36,1086,218.78226151433057,120.0,7145.0,3800.33,190462.67,162.87,8162.69,11401,571388,70
3299,36,1102,874.4359588130249,360.0,7114.0,54491.67,607832.33,2335.36,26049.96,163475,1823497,70
3300,28,5771,420.96830061929256,240.0,9901.0,36531.0,583482.46,1297.55,20724.79,474903,7585272,366
3301,17,4416,321.0034172103138,120.0,5772.0,4652.09,679730.18,165.61,24197.51,51173,7477032,309
3302,28,5808,359.51581157328434,180.0,10014.0,13508.46,655709.38,479.81,23290.22,175610,8524222,366
3303,14,5153,2357.273241828216,1800.0,4762.0,3051.69,633657.85,108.39,22506.97,39672,8237552,366
3304,16,1717,889.7716733648368,480.0,5307.0,14302.0,1220867.92,507.99,43364.16,185926,15871283,366
3305,33,6964,2104.5399059661827,2340.0,2019.0,6750.4,381224.8,231.97,13100.51,67504,3812248,291
3306,12,2930,259.0485833018511,180.0,4590.0,26639.71,1812167.0,1041.78,70866.87,186478,12685169,179
3307,16,1869,594.0493975246715,240.0,5344.0,3558.31,495089.15,126.39,17585.13,46258,6436159,366
3308,12,2852,403.0124918766698,240.0,4556.0,7159.92,551453.23,254.31,19587.14,93079,7168892,366
3309,18,11187,600.5749486652977,180.0,9324.0,2498.0,380107.33,149.88,22806.44,7494,1140322,50
3310,19,7161,882.5121443442055,240.0,541.0,2025.3,296791.0,76.14,11157.56,20253,2967910,266
3311,24,2216,506.87358395713824,240.0,11050.0,25812.31,1026179.23,916.83,36448.99,335560,13340330,366
3312,36,1087,292.87386843693423,180.0,7305.0,4458.67,984990.33,191.09,42213.87,13376,2954971,70
3313,10,4620,295.02534789293173,240.0,1119.0,18640.85,806922.69,662.11,28661.19,242331,10489995,366
3314,25,6157,383.91161725567866,240.0,11434.0,6200.22,457763.56,243.68,17990.71,55802,4119872,229
3315,23,6023,1489.3325180882505,1200.0,10118.0,6428.62,199070.0,228.34,7070.79,83572,2587910,366
3316,30,7427,2385.9458295191425,2580.0,1771.0,20601.0,821905.9,774.47,30898.72,206010,8219059,266
3317,15,591,371.64966428014986,180.0,5515.0,5314.62,588394.69,189.29,20956.52,69090,7649131,365
3318,30,7457,367.8175438596491,120.0,1690.0,2200.6,309040.1,82.73,11618.05,22006,3090401,266
3319,36,1229,703.5359116022099,480.0,7257.0,3041.0,263881.0,380.13,32985.13,3041,263881,8
3320,10,4576,2610.874657584956,2220.0,1315.0,23533.38,498034.69,835.89,17689.76,305934,6474451,366
3321,7,10,2737.955443974542,2220.0,5926.0,547642.88,1060127.63,19558.67,37861.7,4381143,8481021,224
3322,16,1697,1291.2993243468873,480.0,5305.0,41778.15,566001.15,1483.92,20103.87,543116,7358015,366
3323,25,6154,1570.4095973664218,780.0,11433.0,30221.69,1126491.08,1073.45,40011.98,392882,14644384,366
3324,28,5711,569.9375468398702,300.0,9819.0,4518.62,684884.69,160.5,24326.51,58742,8903501,366
3325,15,470,1770.039626268538,1080.0,5418.0,128069.46,448470.31,4548.92,15929.27,1664903,5830114,366
3326,12,2846,691.5193021236283,180.0,4716.0,12458.08,1595777.0,442.5,56680.6,161955,20745101,366
3327,19,7012,567.9658721138427,180.0,594.0,23261.83,343803.67,877.81,12973.72,139571,2062822,159
3328,22,6663,576.915856124452,420.0,4397.0,36378.09,935180.91,1274.39,32761.11,400159,10286990,314
3329,32,11521,551.749892565535,360.0,12118.0,45000.2,875860.0,1704.55,33176.52,225001,4379300,132
3330,19,7119,387.0636016879348,180.0,473.0,26345.2,275224.0,990.42,10346.77,263452,2752240,266
3331,22,6720,7074.31640625,6480.0,4492.0,1615.0,51729.2,55.69,1783.77,8075,258646,145
3332,25,6250,1689.3017680551393,1020.0,11567.0,14144.69,420538.0,502.41,14937.14,183881,5466994,366
3333,13,7745,1538.5170648916703,1500.0,121.0,29955.67,600609.33,1078.4,21621.94,269601,5405484,250
3334,36,1097,283.9422222222222,120.0,7295.0,26039.33,544519.67,1115.97,23336.56,78118,1633559,70
3335,30,7332,365.237206942351,180.0,1908.0,13812.17,807518.5,490.37,28669.3,82873,4845111,169
3336,30,7332,365.237206942351,180.0,1908.0,11668.67,334496.67,795.59,22806.59,35006,1003490,44
3337,30,7332,365.237206942351,180.0,1876.0,13812.17,807518.5,490.37,28669.3,82873,4845111,169
3338,30,7332,365.237206942351,180.0,1876.0,11668.67,334496.67,795.59,22806.59,35006,1003490,44
3339,25,6210,719.4503816793894,420.0,11430.0,2972.08,965681.23,105.57,34300.15,38637,12553856,366
3340,25,6325,1902.3581861413045,1320.0,11554.0,7744.08,398237.38,275.06,14145.04,100673,5177086,366
3341,28,5681,331.55542053641176,180.0,9996.0,12153.77,378903.15,431.69,13458.31,157999,4925741,366
3342,7,48,880.2999169779991,480.0,5874.0,11695.25,595569.87,417.69,21270.35,93562,4764559,224
3343,17,4307,552.0118848797919,180.0,5675.0,22945.23,1113029.31,814.99,39533.83,298288,14469381,366
3344,36,1244,421.5817598859993,180.0,7131.0,23068.33,888573.67,988.64,38081.73,69205,2665721,70
3345,19,7179,365.34182825484766,180.0,389.0,11901.8,282231.8,447.44,10610.22,119018,2822318,266
3346,15,546,468.8995541696104,300.0,5533.0,58211.38,513764.0,2078.98,18348.71,756748,6678932,364
3347,15,512,365.5186278821386,180.0,5459.0,5506.54,636550.23,196.12,22671.65,71585,8275153,365
3348,18,11130,231.67313019390585,120.0,9471.0,4247.33,244352.67,254.84,14661.16,12742,733058,50
3349,13,7686,301.11401614186656,180.0,258.0,5115.22,504950.67,184.15,18178.22,46037,4544556,250
3350,23,5970,397.8535876069571,240.0,10159.0,6116.15,455166.15,217.24,16167.1,79510,5917160,366
3351,32,11517,2399.1751760812376,1620.0,12414.0,167054.2,908850.8,6327.81,34426.17,835271,4544254,132
3352,10,4476,312.014209301376,180.0,1353.0,3839.0,397255.92,136.36,14110.18,49907,5164327,366
3353,25,6178,1348.3359746434232,540.0,11395.0,1022.62,149855.85,36.32,5322.75,13294,1948126,366
3354,26,6545,2857.5325374996455,3000.0,11175.0,8606.46,307203.0,308.22,11001.76,111884,3993639,363
3355,33,6839,376.6180758017493,180.0,2183.0,2299.3,541214.8,79.01,18598.45,22993,5412148,291
3356,19,7223,3483.236938031592,1380.0,449.0,6733.33,168935.0,301.49,7564.25,20200,506805,67
3357,23,5949,340.2356722013926,180.0,10317.0,2614.1,246125.5,94.37,8885.4,26141,2461255,277
3358,25,6202,352.77886597060177,180.0,11562.0,12957.85,970265.62,460.25,34462.99,168452,12613453,366
3359,28,5799,377.4455954946813,180.0,9836.0,2581.46,246474.38,93.48,8925.26,33559,3204167,359
3360,32,11508,465.732832251452,300.0,12161.0,42212.4,602486.2,1598.95,22821.45,211062,3012431,132
3361,23,6019,3380.9508963367107,900.0,10259.0,498.55,200859.82,17.19,6926.2,5484,2209458,319
3362,7,21,1772.9862038273254,1680.0,6022.0,3439.25,266017.38,122.83,9500.62,27514,2128139,224
3363,19,7123,254.59406522377827,180.0,692.0,5293.2,630770.7,198.99,23713.18,52932,6307707,266
3364,10,4600,648.2481342923189,420.0,1314.0,81829.69,1046930.69,2906.52,37186.06,1063786,13610099,366
3365,10,4651,338.8438790313581,120.0,1379.0,14677.38,608557.0,521.33,21615.41,190806,7911241,366
3366,12,2820,361.63276804327006,180.0,4625.0,2401.38,561372.38,85.53,19994.08,31218,7297841,365
3367,10,4697,417.38214929337,180.0,1168.0,5551.38,775041.0,197.18,27528.78,72168,10075533,366
3368,13,7667,947.634972798321,180.0,210.0,27025.56,768027.89,976.83,27760.04,243230,6912251,249
3369,14,5174,412.394440073433,240.0,4864.0,2260.15,1201145.46,80.28,42663.64,29382,15614891,366
3370,30,7403,370.12453955446415,180.0,1711.0,2807.7,252650.3,105.55,9498.13,28077,2526503,266
3371,10,4472,526.1538461538462,300.0,1224.0,3227.62,304203.54,114.64,10805.04,41959,3954646,366
3372,13,7581,446.6283311692327,240.0,245.0,9926.0,913015.11,361.68,33267.76,89334,8217136,247
3373,28,5677,733.8962514199167,360.0,9913.0,5761.75,446580.5,229.32,17774.35,46094,3572644,201
3374,22,6624,942.5926793433129,180.0,4406.0,17888.64,1387216.36,628.67,48752.01,196775,15259380,313
3375,22,6680,334.26354944370036,180.0,4467.0,12198.73,327032.36,430.08,11529.99,134186,3597356,312
3376,10,4528,324.9559412550067,180.0,1414.0,3621.08,194090.23,128.62,6893.92,47074,2523173,366
3377,30,7412,719.1209638554217,300.0,1801.0,4410.9,491514.5,165.82,18477.99,44109,4915145,266
3378,15,533,753.3129169856721,180.0,5530.0,10083.46,560794.92,358.16,19918.95,131085,7290334,366
3379,25,6315,297.45817561339163,180.0,11553.0,34992.08,1088267.85,1242.89,38654.32,454897,14147482,366
3380,26,6569,387.10043196544274,240.0,11302.0,9714.38,589503.69,347.9,21111.7,126287,7663548,363
3381,32,11497,379.2906683480454,240.0,12225.0,17292.0,1211340.8,655.0,45884.12,86460,6056704,132
3382,30,7350,875.4314582195522,420.0,1816.0,4273.1,639095.6,160.64,24026.15,42731,6390956,266
3383,12,2832,1068.5567940162791,600.0,4594.0,65921.92,410745.0,2341.49,14589.3,856985,5339685,366
3384,10,4692,301.27379160394713,120.0,1241.0,23951.0,775092.62,850.72,27530.61,311363,10076204,366
3385,28,5701,471.2455916560366,180.0,9845.0,5484.92,796945.15,194.82,28306.8,71304,10360287,366
3386,32,11603,2603.5159977899443,2880.0,12284.0,21599.6,234237.6,818.17,8872.64,107998,1171188,132
3387,15,610,1086.592097999527,600.0,5413.0,162075.38,1234026.69,5756.78,43831.55,2106980,16042347,366
3388,15,613,589.2725523569895,420.0,5526.0,22685.08,141690.23,805.75,5032.71,294906,1841973,366
3389,10,4738,2485.217391304348,180.0,1215.0,61831.08,447949.46,2196.19,15910.77,803804,5823343,366
3390,7,69,614.4793943883358,420.0,5991.0,22289.75,302434.62,796.06,10801.24,178318,2419477,224
3391,26,6544,1306.7952281181854,780.0,11262.0,41657.0,247703.08,1491.85,8870.91,541541,3220140,363
3392,30,7388,232.99778181084895,120.0,1667.0,12348.3,721969.4,464.22,27141.71,123483,7219694,266
3393,7,4818,397.24310776942355,300.0,5933.0,18923.86,552785.0,774.66,22628.63,132467,3869495,171
3394,25,6259,1461.9596783414,600.0,11384.0,26184.92,267254.31,930.07,9492.64,340404,3474306,366
3395,28,5739,383.1330224760308,180.0,10013.0,11284.69,430090.15,400.82,15276.43,146701,5591172,366
3396,7,4814,418.70347567030785,300.0,6071.0,17896.0,707974.13,639.14,25284.79,143168,5663793,224
3397,25,6252,2419.03609250054,2580.0,11449.0,6692.0,336822.54,237.69,11963.64,86996,4378693,366
3398,15,439,441.7361156538235,360.0,5518.0,5158.31,377639.92,183.22,13413.44,67058,4909319,366
3399,25,6230,1448.2773478018032,900.0,11424.0,19344.83,1574365.83,695.02,56564.04,116069,9446195,167
3400,12,2814,355.1395061728395,120.0,4543.0,13529.46,1582750.92,480.55,56217.93,175883,20575762,366
3401,25,6219,513.7141504128807,240.0,11382.0,10884.15,1188381.85,386.6,42210.28,141494,15448964,366
3402,12,2908,521.6742269629174,360.0,4575.0,47772.15,608208.15,1720.33,21902.23,621038,7906706,361
3403,14,4961,800.7750799872574,300.0,4867.0,13627.54,1128039.92,484.04,40066.99,177158,14664519,366
3404,33,6919,447.6854267610883,300.0,2201.0,0.0,82636.5,0.0,2785.5,0,495819,178
3405,33,6919,447.6854267610883,300.0,2201.0,2060.0,166513.5,216.84,17527.74,4120,333027,19
3406,33,6825,468.44617092119864,120.0,2108.0,5089.5,664162.5,183.41,23933.78,20358,2656650,111
3407,16,2469,1797.237815619495,1620.0,5361.0,3960.58,379261.42,136.57,13077.98,47527,4551137,348
3408,32,10981,320.6396292735211,180.0,12308.0,52495.6,1399379.0,1988.47,53006.78,262478,6996895,132
3409,7,4828,591.0661622220172,240.0,5912.0,23536.38,642372.25,840.58,22941.87,188291,5138978,224
3410,33,6857,349.52211489578036,180.0,2196.0,4227.8,135601.0,145.29,4659.83,42278,1356010,291
3411,15,499,472.2270814423632,240.0,5408.0,2671.08,636544.15,95.13,22671.44,34724,8275074,365
3412,26,6500,700.7687466573799,420.0,11124.0,81630.77,830502.38,2923.42,29742.51,1061200,10796531,363
3413,33,6927,387.72923667786847,180.0,1937.0,2516.2,291599.0,86.47,10020.58,25162,2915990,291
3414,15,559,525.772521663306,300.0,5597.0,7234.38,967248.23,256.96,34355.81,94047,12574227,366
3415,18,11119,248.30028820445153,120.0,9484.0,15735.0,523549.33,944.1,31412.96,47205,1570648,50
3416,36,1146,221.14599644364236,180.0,7255.0,19520.0,841468.67,836.57,36062.94,58560,2524406,70
3417,7,4810,476.27196004133657,300.0,6027.0,4711.63,640033.5,168.27,22858.34,37693,5120268,224
3418,10,4579,178.42177908061993,60.0,1369.0,15249.62,780026.92,541.65,27705.87,198245,10140350,366
3419,16,1737,1510.3445414674622,1080.0,5382.0,13584.85,366682.46,482.52,13024.24,176603,4766872,366
3420,25,6246,1718.6962800657338,1320.0,11366.0,31877.0,450949.54,1132.24,16017.33,414401,5862344,366
3421,33,6831,495.57240091753016,240.0,2055.0,37178.9,550218.1,1277.63,18907.84,371789,5502181,291
3422,33,6938,443.9727988546886,180.0,2241.0,1960.14,398420.29,74.17,15075.36,13721,2788942,185
3423,17,4328,818.805165830933,360.0,5687.0,76429.62,825999.77,2714.71,29338.79,993585,10737997,366
3424,19,7218,441.7311189815258,300.0,587.0,6727.8,260111.5,252.92,9778.63,67278,2601115,266
3425,30,7351,397.5039633609301,180.0,1724.0,2094.2,930794.3,78.73,34992.27,20942,9307943,266
3426,33,6886,283.93731097058014,180.0,1984.0,10903.3,446546.4,374.68,15345.24,109033,4465464,291
3427,14,4979,1470.7148653552626,600.0,5061.0,146866.23,1077850.08,5216.56,38284.29,1909261,14012051,366
3428,16,1787,807.6158817994444,600.0,5312.0,83286.69,363402.08,2958.27,12907.72,1082727,4724227,366
3429,19,7020,458.0165289256198,180.0,632.0,7884.7,526773.5,296.42,19803.52,78847,5267735,266
3430,7,34,313.1458699472759,180.0,5922.0,8848.25,595768.13,316.01,21277.43,70786,4766145,224
3431,7,34,313.1458699472759,180.0,6058.0,8848.25,595768.13,316.01,21277.43,70786,4766145,224
3432,23,6020,1022.3461823573016,480.0,10320.0,3653.0,131645.8,184.49,6648.78,18265,658229,99
3433,24,2317,585.8950073421439,420.0,11063.0,27959.77,284044.15,993.11,10089.0,363477,3692574,366
3434,28,5686,339.6440156788538,240.0,9976.0,19409.15,500756.0,689.4,17786.42,252319,6509828,366
3435,10,4559,276.5851094890511,180.0,1343.0,2890.0,424672.54,102.65,15084.0,37570,5520743,366
3436,14,4960,2145.624612330976,1500.0,5045.0,16777.62,1125247.46,595.93,39967.81,218109,14628217,366
3437,18,11277,285.84317123361853,180.0,9414.0,11557.0,340623.67,693.42,20437.42,34671,1021871,50
3438,25,6201,480.3629613452719,180.0,11496.0,12376.54,970251.15,439.6,34462.47,160895,12613265,366
3439,13,7635,654.1999806781953,420.0,177.0,12389.22,349457.78,446.01,12580.48,111503,3145120,250
3440,19,7139,683.4281433508132,300.0,420.0,11889.9,511129.1,446.99,19215.38,118899,5111291,266
3441,7,4895,705.2778249787596,360.0,6076.0,4781.0,582617.87,170.75,20807.78,38248,4660943,224
3442,12,2927,3815.904814004377,2760.0,4693.0,9962.0,430770.92,353.84,15300.61,129506,5600022,366
3443,14,5143,1104.236226935279,600.0,4787.0,93753.46,622470.85,3330.04,22109.62,1218795,8092121,366
3444,25,6215,697.2085617992575,240.0,11380.0,48847.46,1189384.0,1735.02,42245.88,635017,15461992,366
3445,13,7557,738.0424629122401,360.0,191.0,12684.33,528623.33,456.64,19030.44,114159,4757610,250
3446,13,7582,1232.797057412442,1020.0,186.0,3544.33,913020.44,127.6,32868.74,31899,8217184,250
3447,30,7420,301.4627624714919,240.0,1891.0,22612.9,417365.5,850.11,15690.43,226129,4173655,266
3448,33,6868,435.22076860179885,180.0,1973.0,6567.3,443950.8,225.68,15256.04,65673,4439508,291
3449,17,4286,357.7586699571373,120.0,5747.0,7658.31,703814.31,272.02,24998.87,99558,9149586,366
3450,18,11093,328.2857142857143,240.0,9485.0,2874.33,353413.67,172.46,21204.82,8623,1060241,50
3451,19,7182,344.24780678002816,180.0,547.0,3140.78,289748.67,113.07,10430.95,28267,2607738,250
3452,26,6539,350.7290065890575,240.0,11128.0,17301.31,741521.77,619.61,26555.88,224917,9639783,363
3453,13,7675,384.7443689667501,180.0,75.0,4875.67,769714.89,175.52,27709.74,43881,6927434,250
3454,13,7717,728.8760885931241,420.0,27.0,92928.22,884219.56,3345.42,31831.9,836354,7957976,250
3455,14,5121,618.8350377945753,240.0,4874.0,6164.0,1606586.0,218.94,57064.53,80132,20885618,366
3456,18,11244,2393.2759350741003,1620.0,9374.0,19695.67,152005.33,1181.74,9120.32,59087,456016,50
3457,32,11579,2749.4692754509324,2880.0,12286.0,48806.4,234212.4,1848.73,8871.68,244032,1171062,132
3458,10,4641,459.258785942492,240.0,1186.0,1353.85,481523.85,48.09,17103.31,17600,6259810,366
3459,18,11334,388.3278872187471,300.0,9335.0,10942.33,353891.67,656.54,21233.5,32827,1061675,50
3460,18,11308,477.5347432024169,300.0,9274.0,2731.0,602492.67,163.86,36149.56,8193,1807478,50
3461,32,7812,420.467038644348,240.0,12119.0,22123.6,1215424.2,838.02,46038.8,110618,6077121,132
3462,33,6990,280.3927031425116,120.0,1914.0,33875.0,661958.6,1164.09,22747.72,338750,6619586,291
3463,16,1705,611.8041862949832,300.0,5103.0,24056.77,1127491.54,854.48,40047.51,312738,14657390,366
3464,18,11173,306.42014162077106,180.0,9420.0,1949.67,409459.0,116.98,24567.54,5849,1228377,50
3465,32,10959,388.6080149307896,180.0,12360.0,44486.0,1399411.8,1685.08,53008.02,222430,6997059,132
3466,14,5157,577.3674349130646,420.0,4840.0,27096.92,813327.92,962.46,28888.7,352260,10573263,366
3467,24,2242,1267.5981202822852,540.0,11048.0,15958.69,382118.23,566.84,13572.51,207463,4967537,366
3468,15,424,659.5277539674274,420.0,5414.0,45708.54,477377.08,1623.53,16956.02,594211,6205902,366
3469,28,5835,464.4786944696283,240.0,9975.0,4351.08,1213057.83,149.18,41590.55,52213,14556694,350
