,external_mall_id,block_id,average_dwell_time,median_dwell_time,store_id,store_visits_monthly_average,store_window_flow_monthly_average,store_visits_daily_average,store_window_flow_daily_average,store_total_visits,store_total_window_flow,days_with_traffic_data,mall_name,mall_country,mall_id,total_mall_area,store_name,store_year_opened,store_year_closed,store_branch_level_1,store_branch_level_2,store_branch_level_3,store_sales_r12m,store_rent_r12m,store_area,rent_incentive_r12m,service_charges_r12m,marketing_costs_r12m,administration_fees_r12m,real_estate_taxes_r12m,large_scale_works_r12m,maintenance_works_r12m
3228,30,7383,376.163450412452,240.0,1669.0,14888.73,650284.45,558.96,24413.41,163776,7153129,293,Westfield Arkadia,Poland,6.0,77325.5,store_3,20/10/2004,2099-01-01 00:00:00,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",16195776.0,150979.0,81.0,,25346.0,0.0,,17986.0,,
3229,14,5136,535.7948511738848,300.0,4745.0,33711.69,559132.69,1197.41,19859.9,438252,7268725,366,Westfield La Part Dieu,France,17.0,141267.4,store_521,13/06/1995,2099-01-01 00:00:00,Fashion apparel,Men's Fashion,Men's Fashion,,31049.0,461.0,,102314.0,6367.0,5756.0,27009.0,,36467.0
3230,22,6678,2125.555766807179,840.0,4367.0,96130.33,1051963.17,3392.84,37128.11,1153564,12623558,340,Westfield Euralille,France,26.0,58389.7,store_468,21/09/1994,2099-01-01 00:00:00,Health & Beauty,"Perfumery, beautycare",Multibrand mainstream,167792287.0,78001.0,936.0,,17130.0,0.0,3939.0,20213.0,,203.0
3231,30,7378,373.41513169736606,180.0,1659.0,20263.64,650300.73,760.75,24414.02,222900,7153308,293,Westfield Arkadia,Poland,6.0,77325.5,store_708,20/10/2004,2099-01-01 00:00:00,Bags & Footwear & Accessories,Footwear,Family footwear,5794724.0,36166.0,193.0,,62595.0,2406.0,,,,86774.0
3232,26,6540,1714.2867452489777,1140.0,11333.0,1853.54,471469.15,65.84,16746.17,24096,6129099,366,Westfield La Maquinista,Spain,64.0,73650.1,store_3825,20/10/2023,2099-01-01 00:00:00,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",,152723.0,89.35,,,5386.0,2437.0,12065.0,,8663.0
3233,10,4652,723.02642909651,360.0,1246.0,90747.23,630744.46,3223.26,22403.49,1179714,8199678,366,Westfield Chodov,Czech Republic,4.0,91831.5,store_13,11/10/2017,2099-01-01 00:00:00,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,810647.0,,634.1,,1857.0,0.0,,30119.0,,
3234,19,7022,310.0181381440267,180.0,425.0,3001.82,535139.09,112.7,20090.55,33020,5886530,293,Westfield Shopping City Süd,Austria,1.0,120306.9,store_324,16/08/2012,2099-01-01 00:00:00,Culture & Media & Technology,Electronics and household appliances,Multibrand electronics,6922059.14,155914.0,319.0,,18460.0,0.0,,,,
3235,32,11568,1157.08855619027,600.0,12228.0,16770.0,2128557.83,632.83,80322.94,100620,12771347,159,Westfield Stratford City,United Kingdom,68.0,162896.4,store_3685,02/06/2012,2099-01-01 00:00:00,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Cafes & Kiosks,,,165.72,,2428.0,0.0,,,,
3236,32,11647,331.4593913955929,180.0,12172.0,18991.67,246717.83,721.2,9369.03,113950,1480307,158,Westfield Stratford City,United Kingdom,68.0,162896.4,store_4273,17/06/2015,2099-01-01 00:00:00,Fashion apparel,Women's Fashion,Women's Fashion,104860569.0,,296.85,,92.0,0.0,20339.0,12049.0,,
3237,15,437,802.8441921157456,420.0,5479.0,11483.92,387225.46,407.9,13753.91,149291,5033931,366,Westfield Parly 2,France,12.0,108792.5,store_513,13/10/2014,2099-01-01 00:00:00,Health & Beauty,Optician,Optician & Sunglasses,377329.0,,273.0,,63607.0,0.0,,,,
3238,24,2310,2579.232912332838,2700.0,11061.0,7058.77,173258.15,250.72,6153.98,91764,2252356,366,Westfield Glòries,Spain,62.0,35087.8,store_4079,13/09/2021,2099-01-01 00:00:00,Food & Beverage Services,Fast Meal,Mediterranean and Oriental - Fast Meal,385436.0,,233.07,,22046.0,228.0,,,,
3239,26,6489,782.8070830534817,660.0,11145.0,72875.11,630394.44,2572.06,22249.22,655876,5673550,255,Westfield La Maquinista,Spain,64.0,73650.1,store_1407,05/12/2011,15/01/2024,Sport,Sport Clothes & Equipment,Sport general store,,50421.0,0.0,,91061.0,2651.0,6392.0,964.0,,49482.0
3240,26,6489,782.8070830534817,660.0,11145.0,3046.0,60315.0,1015.33,20105.0,3046,60315,3,Westfield La Maquinista,Spain,64.0,73650.1,store_1407,05/12/2011,15/01/2024,Sport,Sport Clothes & Equipment,Sport general store,,50421.0,0.0,,91061.0,2651.0,6392.0,964.0,,49482.0
3241,26,6489,782.8070830534817,660.0,11351.0,72875.11,630394.44,2572.06,22249.22,655876,5673550,255,Westfield La Maquinista,Spain,64.0,73650.1,store_1421,03/05/2024,2099-01-01 00:00:00,Health & Beauty,"Perfumery, beautycare",Multibrand mainstream,760717.31,444666.0,487.08,,,0.0,756.0,7247.0,,
3242,26,6489,782.8070830534817,660.0,11351.0,3046.0,60315.0,1015.33,20105.0,3046,60315,3,Westfield La Maquinista,Spain,64.0,73650.1,store_1421,03/05/2024,2099-01-01 00:00:00,Health & Beauty,"Perfumery, beautycare",Multibrand mainstream,760717.31,444666.0,487.08,,,0.0,756.0,7247.0,,
3243,32,11009,817.360824742268,480.0,12173.0,1658.17,448160.83,62.57,16911.73,9949,2688965,159,Westfield Stratford City,United Kingdom,68.0,162896.4,store_4347,02/05/2016,2099-01-01 00:00:00,Home,Furniture & Interior Design,General home furniture,600868.0,299784.0,185.28,,,0.0,,,,
3244,33,6762,451.249923331026,180.0,2071.0,19054.27,683467.91,659.11,23641.97,209597,7518147,318,Westfield Mokotow,Poland,5.0,65330.2,store_203,07/02/2017,2099-01-01 00:00:00,Fashion apparel,Lingerie & Underwear,Women underwear,,,168.5,,66286.0,0.0,19940.0,,,
3245,13,7575,511.9434590405501,360.0,96.0,3081.6,337200.0,112.06,12261.82,30816,3372000,275,Westfield Donau Zentrum,Austria,0.0,108440.8,store_92,19/03/2013,2099-01-01 00:00:00,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,17850.0,,71.0,,21627.0,0.0,,3219.0,1855.0,
3246,17,4297,851.9292837715321,420.0,5658.0,7958.08,1015056.85,282.66,36053.93,103455,13195739,366,Westfield Rosny 2,France,15.0,98221.7,store_1335,01/03/1994,2099-01-01 00:00:00,Food & Beverage Services,Gourmet Food Products,Chocolate,1782463.0,78170.0,121.0,,181910.0,0.0,,,,100070.0
3247,22,6700,369.8880388491704,120.0,4521.0,22840.55,847709.27,837.49,31082.67,251246,9324802,300,Westfield Euralille,France,26.0,58389.7,store_1920,16/03/2024,2099-01-01 00:00:00,Fashion apparel,Women's Fashion,Women's Fashion,2340488.0,63508.0,155.0,,33293.0,0.0,,7033.0,,
3248,26,6523,821.9996569402886,420.0,11274.0,98929.54,638266.62,3513.89,22670.67,1286084,8297466,366,Westfield La Maquinista,Spain,64.0,73650.1,store_287,26/04/2021,2099-01-01 00:00:00,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,,439362.0,839.0,,7516.0,0.0,,,,
3249,14,5217,1546.8301264617894,840.0,4901.0,38726.75,278586.67,1591.51,11448.77,464721,3343040,292,Westfield La Part Dieu,France,17.0,141267.4,store_166,10/01/2017,2099-01-01 00:00:00,Food & Beverage Services,Fast Meal,American & Burgers,385725.64,191719.0,277.0,,,0.0,,5190.0,,1566.0
3250,28,5719,478.6706734052725,240.0,9779.0,11634.08,437103.31,413.23,15525.53,151243,5682343,366,Westfield Mall Of Scandinavia,Sweden,59.0,91385.5,store_3535,12/11/2015,2099-01-01 00:00:00,Fashion apparel,Men's Fashion,Men's Fashion,3441150.0,813403.0,288.0,,24129.0,0.0,,4377.0,,
3251,23,5969,319.7513949505552,240.0,10073.0,14706.62,450454.15,522.37,15999.74,191186,5855904,366,Westfield Täby Centrum,Sweden,57.0,68248.0,store_3477,01/01/2013,2099-01-01 00:00:00,Culture & Media & Technology,Electronics and household appliances,Multibrand electronics,2332894.0,182844.0,239.0,,4426.0,0.0,12296.0,,,2202.0
3252,13,7672,338.40050536955147,240.0,4.0,4144.1,288628.9,151.8,10572.49,41441,2886289,273,Westfield Donau Zentrum,Austria,0.0,108440.8,store_4,28/10/2010,2099-01-01 00:00:00,Services,Photo services,Photo Development,5536831.0,501842.0,59.0,,338444.0,1309.0,1639.0,414791.0,,
3253,26,6461,331.28003314001654,240.0,11317.0,2470.46,331518.0,87.75,11775.23,32116,4309734,366,Westfield La Maquinista,Spain,64.0,73650.1,store_4113,04/03/2023,2099-01-01 00:00:00,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,,118108.0,35.98,,52690.0,0.0,,,3859.0,41198.0
3254,32,11422,713.3289238706263,360.0,12405.0,10761.83,1806392.0,406.11,68165.74,64571,10838352,159,Westfield Stratford City,United Kingdom,68.0,162896.4,store_1532,01/12/2023,2099-01-01 00:00:00,Gifts,Toys,Toys,2204340.0,1138845.0,104.46,,39177.0,5541.0,,,,
3255,14,5228,1394.6668298008508,1260.0,5028.0,23373.08,532360.69,830.19,18908.99,303850,6920689,366,Westfield La Part Dieu,France,17.0,141267.4,store_1502,01/02/2022,2099-01-01 00:00:00,Food & Beverage Services,Service to table restaurants,Asian - Service to table restaurants,1000357.0,,117.0,,,12674.0,,198546.0,,
3256,32,11567,724.1322619928843,420.0,12244.0,90066.83,1859832.5,3398.75,70182.36,540401,11158995,159,Westfield Stratford City,United Kingdom,68.0,162896.4,store_3616,13/09/2011,2099-01-01 00:00:00,Fashion apparel,Family Fashion,Family Fashion,,3082320.0,1596.27,,2924.0,2748.0,,,,
3257,33,6820,605.3373865045398,300.0,2101.0,4125.27,683468.27,142.7,23641.98,45378,7518151,318,Westfield Mokotow,Poland,5.0,65330.2,store_1052,17/10/2018,2099-01-01 00:00:00,Health & Beauty,"Perfumery, beautycare",Monobrand Luxury,611006.77,196906.0,68.4,,145242.0,0.0,,,,
3258,22,6708,1751.7581381261489,600.0,4509.0,106801.83,646376.0,3780.6,22880.57,1281622,7756512,339,Westfield Euralille,France,26.0,58389.7,store_287,03/12/2022,2099-01-01 00:00:00,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,181030.0,255042.0,909.0,,32399.0,0.0,,,,
3259,23,6005,423.5538128160149,300.0,10137.0,10618.38,244507.62,377.16,8684.7,138039,3178599,366,Westfield Täby Centrum,Sweden,57.0,68248.0,store_3720,26/02/2015,2099-01-01 00:00:00,Home,Furniture & Interior Design,Home textile,354696.66,28295.0,292.0,,6322.0,4265.0,,,25099.0,
3260,7,65,677.2995545657016,360.0,5963.0,7516.67,301865.44,271.69,10910.8,67650,2716789,249,Westfield Vélizy 2,France,14.0,104280.1,store_1455,01/10/2014,2099-01-01 00:00:00,Health & Beauty,Optician,Optician & Sunglasses,,2610976.0,193.0,,51467.0,0.0,,,,9231.0
3261,23,6051,395.49108671338246,180.0,10098.0,6874.46,199574.23,244.17,7088.7,89368,2594465,366,Westfield Täby Centrum,Sweden,57.0,68248.0,store_3518,29/08/2013,2099-01-01 00:00:00,Fashion apparel,Men's Fashion,Men's Fashion,3161663.0,,219.0,,21150.0,22802.0,5339.0,,,20753.0
3262,16,1662,3719.29259848414,2340.0,5214.0,7865.54,605089.92,279.38,21492.27,102252,7866169,366,Westfield Les Quatre Temps,France,20.0,92213.8,store_2003,17/06/2015,2099-01-01 00:00:00,Food & Beverage Services,Service to table restaurants,Crepes,,3333.0,182.0,,,4391.0,,,,
3263,32,11512,1609.7115913555992,1020.0,12168.0,105618.67,616200.83,3985.61,23252.86,633712,3697205,159,Westfield Stratford City,United Kingdom,68.0,162896.4,store_2587,04/09/2014,2099-01-01 00:00:00,Fashion apparel,Family Fashion,Family Fashion,1642709.0,347734.0,2079.5,,,0.0,,,,151714.0
3264,33,6853,631.2227414330218,300.0,1968.0,1379.91,441853.0,47.73,15284.22,15179,4860383,318,Westfield Mokotow,Poland,5.0,65330.2,store_1012,16/06/2008,2099-01-01 00:00:00,Gifts,Themed Gift,Themed gift,,,79.6,,,0.0,,13351.0,5159.0,
3265,7,4875,420.03052001408616,240.0,5978.0,5239.67,464707.56,187.88,16662.82,47157,4182368,251,Westfield Vélizy 2,France,14.0,104280.1,store_106,29/04/2017,2099-01-01 00:00:00,Food & Beverage Services,Gourmet Food Products,"Herbal, spices and tea products",1290471.0,1282727.0,80.0,,,2864.0,,5669.0,,
3266,15,560,613.660965258768,240.0,5497.0,18546.0,955312.46,658.74,33931.86,241098,12419062,366,Westfield Parly 2,France,12.0,108792.5,store_1376,08/09/2015,2099-01-01 00:00:00,Fashion apparel,Women's Fashion,Women's Fashion,,272599.0,257.0,,4270.0,0.0,,,,
3267,13,7596,509.64070771522313,300.0,252.0,8261.4,1268775.3,298.25,45804.16,82614,12687753,277,Westfield Donau Zentrum,Austria,0.0,108440.8,store_60,23/03/2021,2099-01-01 00:00:00,Health & Beauty,Optician,Optician & Sunglasses,9434004.94,387914.0,251.0,,,11927.0,,787.0,,
3268,16,1817,3081.473763970449,3000.0,5255.0,11705.23,620336.38,415.76,22033.81,152168,8064373,366,Westfield Les Quatre Temps,France,20.0,92213.8,store_1563,01/04/2018,2099-01-01 00:00:00,Food & Beverage Services,Fast Meal,Asian - Fast Meal,1185830.0,315569.0,314.0,,,1502.0,1021.0,48572.0,,
3269,14,5000,722.1411146691613,360.0,4963.0,27724.54,589409.46,984.75,20935.31,360419,7662323,366,Westfield La Part Dieu,France,17.0,141267.4,store_145,28/11/2020,2099-01-01 00:00:00,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,2723212.0,48448.0,291.0,,21130.0,0.0,,,,
3270,15,481,1449.0537745604963,1320.0,5601.0,2523.69,260849.54,90.38,9341.72,32808,3391044,363,Westfield Parly 2,France,12.0,108792.5,store_1335,09/02/2022,2099-01-01 00:00:00,Food & Beverage Services,Gourmet Food Products,Chocolate,10225035.0,109803.0,117.0,,8725.0,2242.0,4688.0,,,
3271,22,6654,649.6480865637564,360.0,4399.0,3404.08,514064.75,119.79,18090.26,40849,6168777,341,Westfield Euralille,France,26.0,58389.7,store_513,10/07/2011,2099-01-01 00:00:00,Health & Beauty,Optician,Optician & Sunglasses,1141000.0,2833700.0,233.0,0.0,,11871.0,,43150.0,,
3272,19,7193,1448.985067071627,1140.0,481.0,8548.27,373654.36,322.02,14076.02,94031,4110198,292,Westfield Shopping City Süd,Austria,1.0,120306.9,store_353,15/09/2014,2099-01-01 00:00:00,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Cafes & Kiosks,316914.0,12356.0,220.0,,,0.0,,1725.0,,
3273,28,5722,443.5332375406489,180.0,9795.0,12210.88,682806.13,522.39,29210.96,97687,5462449,187,Westfield Mall Of Scandinavia,Sweden,59.0,91385.5,store_54,12/11/2015,19/05/2024,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,,,0.0,,800513.0,4848.0,,,,19303.0
3274,18,11142,234.49116794094385,120.0,9460.0,6755.5,399771.0,350.94,20767.32,27022,1599084,77,Westfield Mall of The Netherlands,Netherlands,54.0,93262.5,store_3353,01/12/2022,2099-01-01 00:00:00,Fashion apparel,Lingerie & Underwear,Women underwear,,289858.0,171.0,,14635.0,0.0,,,6586.0,
3275,26,6521,671.1314726821595,300.0,11268.0,10663.38,637665.62,378.75,22649.33,138624,8289653,366,Westfield La Maquinista,Spain,64.0,73650.1,store_1997,11/03/2021,2099-01-01 00:00:00,Fashion apparel,Family Fashion,Family Fashion,2539550.0,182246.0,655.0,,14763.0,0.0,,93328.0,,
3276,18,11125,541.6591471401542,360.0,9330.0,32120.75,587776.75,1668.61,30533.86,128483,2351107,77,Westfield Mall of The Netherlands,Netherlands,54.0,93262.5,store_262,12/01/2021,2099-01-01 00:00:00,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,5894702.0,,1597.0,,,6453.0,,,52.0,7871.0
3277,18,11263,331.66149801119127,240.0,9265.0,20658.0,800081.25,1073.14,41562.66,82632,3200325,77,Westfield Mall of The Netherlands,Netherlands,54.0,93262.5,store_2213,06/01/2020,2099-01-01 00:00:00,Fashion apparel,Family Fashion,Family Fashion,,38779.0,980.0,,9741.0,0.0,,,,78887.0
3278,26,6565,652.7795173631548,240.0,11198.0,15688.77,973056.46,557.25,34562.11,203954,12649734,366,Westfield La Maquinista,Spain,64.0,73650.1,store_170,01/11/2015,2099-01-01 00:00:00,Fashion apparel,Family Fashion,Family Fashion,2446242.0,55734.0,207.49,,29813.0,2124.0,,,,
3279,10,4584,613.5066597336106,180.0,1130.0,8160.62,782916.31,289.86,27808.5,106088,10177912,366,Westfield Chodov,Czech Republic,4.0,91831.5,store_611,01/01/2008,2099-01-01 00:00:00,Gifts,Florists,Florists,0.0,133421.0,35.26,,0.0,8561.0,,,,
3280,36,1274,273.0948388298863,120.0,7076.0,6409.25,763110.75,264.3,31468.48,25637,3052443,97,Westfield CentrO,Germany,35.0,139180.0,store_2248,28/08/2007,2099-01-01 00:00:00,Fashion apparel,Lingerie & Underwear,Women underwear,,414884.0,162.0,,17355.0,0.0,2097.0,,,28650.0
3281,30,7330,639.3161956876837,360.0,1708.0,16119.27,1257110.91,605.16,47195.29,177312,13828220,293,Westfield Arkadia,Poland,6.0,77325.5,store_584,29/08/2014,2099-01-01 00:00:00,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,2844086.0,2228225.0,258.5,,386.0,0.0,1180.0,,,
3282,30,7456,371.13620807665984,180.0,1869.0,3847.91,316323.45,144.46,11875.62,42327,3479558,293,Westfield Arkadia,Poland,6.0,77325.5,store_978,13/04/2023,2099-01-01 00:00:00,Fashion apparel,Women's Fashion,Women's Fashion,1520095.0,14471.0,176.0,,27483.0,0.0,,,,1690.0
3283,30,7459,470.7357895646164,300.0,1903.0,14892.0,335674.44,551.56,12432.39,134028,3021070,243,Westfield Arkadia,Poland,6.0,77325.5,store_991,15/05/2024,2099-01-01 00:00:00,Fashion apparel,Women's Fashion,Women's Fashion,17700087.0,150142.0,526.3,,,4432.0,,,,
3284,33,6806,443.7961322971264,240.0,2160.0,5650.09,677144.82,195.44,23423.25,62151,7448593,318,Westfield Mokotow,Poland,5.0,65330.2,store_1021,25/10/2021,2099-01-01 00:00:00,Gifts,Florists,Florists,835877.0,112829.0,36.19,,976738.0,0.0,,12960.0,,
3285,7,4810,471.911816167036,300.0,6027.0,4720.11,665792.11,169.92,23968.52,42481,5992129,250,Westfield Vélizy 2,France,14.0,104280.1,store_1708,19/10/2019,2099-01-01 00:00:00,Health & Beauty,Optician,Optician & Sunglasses,,434316.0,49.0,,26625.0,18537.0,14805.0,,,
3286,12,2844,2027.85266723116,1560.0,4582.0,2532.08,247931.85,90.18,8830.45,32917,3223114,365,Westfield Forum Des Halles,France,19.0,74438.4,store_1328,07/04/2012,2099-01-01 00:00:00,Health & Beauty,Hair & Body,Hairdressers,6463912.0,,106.0,,39362.0,0.0,,,,
3287,16,1664,389.6370945933765,240.0,5131.0,8237.92,1152891.15,292.6,40949.69,107093,14987585,366,Westfield Les Quatre Temps,France,20.0,92213.8,store_49,24/05/2006,2099-01-01 00:00:00,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,,130020.0,93.0,,3361.0,0.0,,,,868.0
3288,24,2276,2504.667967093546,2520.0,11052.0,5235.62,173147.62,185.96,6150.05,68063,2250919,366,Westfield Glòries,Spain,62.0,35087.8,store_4085,04/12/2020,2099-01-01 00:00:00,Food & Beverage Services,Fast Meal,American & Burgers,586175.0,67161.0,184.0,,42846.0,0.0,,,,
3289,28,5725,730.3065857871604,480.0,9813.0,61549.31,792058.62,2186.18,28133.23,800141,10296762,366,Westfield Mall Of Scandinavia,Sweden,59.0,91385.5,store_3509,12/11/2015,2099-01-01 00:00:00,Sport,Sport Clothes & Equipment,Sport general store,,3502217.0,1824.0,,4604.0,7226.0,,,,
3290,23,5907,951.4531202894182,660.0,10112.0,4680.17,409636.67,180.01,15755.26,28081,2457820,156,Westfield Täby Centrum,Sweden,57.0,68248.0,store_3714,29/08/2013,16/06/2024,Food & Beverage Services,Service to table restaurants,Asian - Service to table restaurants,1863033.0,96183.0,0.0,,-5673.0,0.0,,,,
3291,12,2921,1633.2063825052144,660.0,4698.0,138410.69,546426.85,5502.57,21723.39,1799339,7103549,327,Westfield Forum Des Halles,France,19.0,74438.4,store_689,29/09/2022,2099-01-01 00:00:00,Fashion apparel,Women's Fashion,Women's Fashion,1087908.28,32993.0,999.0,,,1950.0,,2088.0,,
3293,36,1252,228.6484823625923,120.0,7098.0,10643.25,911895.75,438.9,37603.95,42573,3647583,97,Westfield CentrO,Germany,35.0,139180.0,store_152,21/06/2013,2099-01-01 00:00:00,Food & Beverage Services,Sweet moments,Patisseries & Bakeries & Donuts,,,34.0,,59967.0,0.0,,,,
3294,13,7678,353.75793093427615,180.0,221.0,18671.4,529150.2,652.85,18501.76,93357,2645751,143,Westfield Donau Zentrum,Austria,0.0,108440.8,store_206,12/05/2020,31/08/2024,Home,Furniture & Interior Design,Decoration accessories / Design,1333642.0,,0.0,,9489.0,0.0,,4366.0,,
3295,17,4420,479.32136292945,240.0,5709.0,8710.33,417640.67,450.53,21602.1,26131,1252922,58,Westfield Rosny 2,France,15.0,98221.7,store_1309,30/10/2010,26/02/2024,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,489492.08,109381.0,0.0,,117669.0,6768.0,,,,154757.0
3296,17,4420,479.32136292945,240.0,5709.0,1713.0,349289.5,76.13,15523.98,3426,698579,45,Westfield Rosny 2,France,15.0,98221.7,store_1309,30/10/2010,26/02/2024,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,489492.08,109381.0,0.0,,117669.0,6768.0,,,,154757.0
3297,30,7337,458.5393091441795,240.0,1795.0,21164.09,735649.45,794.56,27618.24,232805,8092144,293,Westfield Arkadia,Poland,6.0,77325.5,store_533,22/08/2019,2099-01-01 00:00:00,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,800000.0,,695.5,,,0.0,,,,
3298,17,4314,296.47039897039895,120.0,5859.0,6793.8,727015.2,311.64,33349.32,33969,3635076,109,Westfield Rosny 2,France,15.0,98221.7,store_1759,26/09/2024,2099-01-01 00:00:00,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,716677.0,121689.0,98.0,,2713.0,0.0,,,,58159.0
3299,17,4314,296.47039897039895,120.0,5651.0,6793.8,727015.2,311.64,33349.32,33969,3635076,109,Westfield Rosny 2,France,15.0,98221.7,store_1795,28/10/1993,09/10/2023,Health & Beauty,Optician,Optician & Sunglasses,110988.0,49752.0,0.0,,35316.0,0.0,,,,366768.0
3300,25,6333,2941.6309701900973,2880.0,11364.0,8687.92,270602.69,308.59,9611.57,112943,3517835,366,Westfield Parquesur,Spain,61.0,91858.1,store_3843,01/01/2007,2099-01-01 00:00:00,Food & Beverage Services,Service to table restaurants,American & Burgers & Steakhouse,2465944.81,687958.0,1045.0,,,8915.0,9941.0,,,
3301,33,6904,559.6876364165495,240.0,2106.0,6978.0,226393.55,241.38,7831.22,76758,2490329,318,Westfield Mokotow,Poland,5.0,65330.2,store_904,08/12/2018,2099-01-01 00:00:00,Fashion apparel,Men's Fashion,Men's Fashion,85741175.0,,256.82,,15186.0,290.0,,,,38750.0
3302,10,4563,305.40863981319325,180.0,1293.0,3045.46,376150.85,108.17,13360.55,39591,4889961,366,Westfield Chodov,Czech Republic,4.0,91831.5,store_509,11/10/2017,2099-01-01 00:00:00,Fashion apparel,Family Fashion,Family Fashion,,6269.0,227.3,,3317.0,6905.0,,,,
